date,monto,boletin,descripcion
21-Mar-00,3000000000,2000032101N.pdf,Que por las Resoluciones de la SECRETARIA DE HACIENDA del entonces MINISTERIO DE ECONOMIAY OBRAS Y SERVICIOS PUBLICOS Nº 362/99 Nº 390/99 y Nº 542/ 99 y la Resolución del MINISTERIO DE ECONOMIA Nº 98/00 se aprobó un “Programa de Financiación a instrumentarse mediante Pagarés o Bonos” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES TRES MIL MILLONES (VN U$S 3.000.000.000 -) pudiendo ser colocados en una o más licitaciones públicas mediante una o más emisiones.
05-Jul-00,750000000,2000070501N.pdf,Que a los efectos de efectuar la referida emisión el FONDO FIDUCIARIO PARA EL DESARROLLO PROVINCIAL y BANCO FRANCES SOCIEDADANONIMA BANCO RIO DE LA PLATA SOCIEDAD ANONIMA y BANCO DE GALICIA Y BUENOS AIRES SOCIEDAD ANONIMA han suscripto con fecha 26 de junio de 2000 un Contrato de Fideicomiso Emisión Emisión y Representación el primero en su carácter de fiduciante y emisor de las mencionadas obligaciones negociables simples y BANCO FRANCES SOCIEDAD ANONIMA como fiduciario y conjuntamente con BANCO RIO DE LA PLATA SOCIEDAD ANONIMAy BANCO DE GALICIAY BUENOS AIRES SOCIEDAD ANONIMA como beneficiarios de la cesión fiduciaria instrumentada bajo dicho contrato ya que bajo dicho contrato el FONDO FIDUCIARIO PARA EL DESARROLLO PROVINCIAL cede y transfiere en beneficio de los tenedores de las obligaciones negociables simples en forma irrevocable e incondicional el derecho del FONDO FIDUCIARIO PARA EL DESARROLLO PROVINCIAL a: (i) recibir desde la fecha de emisión de las obligaciones negociables simples los fondos pagaderos en cualquier carácter bajo los Convenios de Asistencia Financiera y sus correspondientes Convenios Complementarios si los hubieren celebrado oportunamente entre cada una de las Provincias o Municipalidades Argentinas y el FONDO FIDUCIARIO PARA EL DESARROLLO PROVINCIAL y por los cuales éste ha desembolsado fondos a dichas Provincias o Municipalidades Argentinas y éstas han garantizado el repago de dichos desembolsos mediante cesiones de derechos sobre la Coparticipación Federal de Impuestos correspondiente a cada una de dichas Provincias o Municipalidades y que se describen en el referido contrato de fideicomiso emisión y representación como Anexo A al mismo; (ii) la propiedad de los Bonos del Tesoro Nacional a tasa variable con vencimiento en el año 2006 emitidos de conformidad con las Resoluciones de la SECRETARIA DE HACIENDA Nº 57/99 y del ex MINISTERIO DE ECONOMIA Y OBRAS Y SERVICIOS PUBLICOS Nº 93/99 por un VALOR NOMINAL de DOLARES ESTADOUNIDENSES SETECIENTOS CINCUENTA MILLONES (V. N. U$S 750.000.000) propiedad del FONDO FIDUCIARIO PARA EL DESARROLLO PROVINCIAL así como el producido de dichas inversiones en el caso que los fondos recibidos por pagos bajo dichos Bonos del Tesoro Nacional en cualquier concepto fueren reinvertidos en la forma establecida en el Artículo 2.03 del referido contrato así como el producido de la cobranza de los mismos; y (iii) cualquier otro fondo o suma que se genere como consecuencia de las inversiones permitidas establecidas bajo el Contrato de Fideicomiso emisión y Representación mencionado a los fines de garantizar el pago íntegro y puntual de las sumas adeudadas por el FONDO FIDUCIARIO PARA EL DESARROLLO PROVINCIAL bajo las obligaciones negociables simples y bajo el referido contrato.
14-Jul-00,550000000,2000071401N.pdf,Artículo 1º — Dispónese la emisión de LETRAS DEL TESORO EN DOLARES ESTADOUNIDENSES con vencimiento 12 de enero de 2001 por un importe de DOLARES ESTADOUNIDENSES VALOR NOMINAL CUATROCIENTOS MILLONES (U$SVN 400.000.000) y LETRAS DEL TESORO EN DOLARES ESTADOUNIDENSES con vencimiento 13 de julio de 2001 por un importe de DOLARES ESTADOUNIDENSES VALOR NOMINAL QUINIENTOS CINCUENTA MILLONES (U$SVN 550.000.000).
31-Jul-00,1800000,2000073101N.pdf,Que mediante el artículo 1º de la Resolución Nº 66/2000 del MINISTERIO DE ECONOMIA se dispuso la emisión de Bonos del Tesoro a Mediano Plazo en DOLARES ESTADOUNIDENSES denominados “BONTES 11 75% 2003” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES MIL OCHOCIENTOS MILLONES (V.N. U$S 1.800.000).
31-Jul-00,1850000,2000073101N.pdf,Que en el artículo 2º de la Resolución citada en el considerando precedente se dispuso la emisión de Bonos del Tesoro a Mediano Plazo en DOLARES ESTADOUNIDENSES denominados “BONTES 12 125% 2005” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES MIL OCHOCIENTOS CINCUENTA MILLONES (V.N. U$S 1.850.000).
13-Sep-00,3000000000,2000091301N.pdf,Que por las Resoluciones de la SECRETARIA DE HACIENDA del entonces MINISTERIO DE ECONOMIAY OBRAS Y SERVICIOS PUBLICOS Nº 362/99 Nº 390/99 y Nº 542/ 99 y la Resolución del MINISTERIO DE ECONOMIA Nº 98/00 se aprobó un “Programa de Financiación a instrumentarse mediante Pagarés o Bonos” por un monto de hasta DOLARES ESTADOUNIDENSES TRES MIL MILLONES (U$S 3.000.000.000 -) pudiendo ser colocados en una o más licitaciones públicas mediante una o más emisiones.
15-Sep-00,1250000000,2000091501N.pdf,Que por la Resolución del MINISTERIO DE ECONOMIA N° 41/2000 se dispuso la emisión de los “BONOS EXTERNOS GLOBALES DE LA REPUBLICAARGENTINA EN DOLARES ESTADOUNIDENSES 12% 2000-2020” por un monto de VALOR NOMINAL DOLARES ESTADOUNIDENSES MIL DOSCIENTOS CINCUENTA MILLONES (V.N. U$S 1.250.000.000).
03-Oct-00,300000000,2000100301N.pdf,Artículo 1º — Dispónese la emisión de LETRAS DEL TESORO EN DOLARES ESTADOUNIDENSES con vencimiento 28 de diciembre de 2000 por un importe de DOLARES ESTADOUNIDENSES VALOR NOMINAL TRESCIENTOS MILLONES (U$SVN 300.000.000).
10-Nov-00,255589000,2000111001N.pdf,Art. 4° — Impútase sin perjuicio de lo establecido en las condiciones de emisión las LETRAS DEL TESORO emitidas por Resolución del MINISTERIO DE ECONOMIA N° 62/2000 y modificatoria por la suma de VALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS CINCUENTAY CINCO MILLONES QUINIENTOS OCHENTA Y NUEVE MIL (VNU$S 255.589.000) con vencimiento 29 de setiembre de 2000 al margen que establece el artículo 11 de la Ley N° 25.237.
01-Dec-00,1000000000,2000120101N.pdf,Que mediante el artículo 1° de la Resolución N° 582/00 del MINISTERIO DE ECONOMIA se dispuso la ampliación de la emisión de Bonos del Tesoro a Mediano Plazo en DOLARES ESTADOUNIDENSES denominados “BONTES 11 75% 2003” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES MIL MILLONES (V.N. U$S 1.000.000.000 -).
03-Apr-01,500000000,2001040301N.pdf,Que por la Resolución Conjunta de la SECRETARIA DE HACIENDA y de la SECRETARIA DE FINANZAS N° 39 y N° 14 respectivamente de fecha 26 de enero de 2001 se dispuso la emisióndelosinstrumentosdedeudapúblicadenominados“BONOSEXTERNOSGLOBALESDE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 12% 2001-2031” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES QUINIENTOS MILLONES (V.N.U$S 500.000.000 -).
06-Apr-01,1850000000,2001040601N.pdf,Que mediante el artículo 2° de la Resolución N° 66/00 del MINISTERIO DE ECONOMIA se dispone la emisión de Bonos del Tesoro a Mediano Plazo en DOLARES ESTADOUNIDENSES denominados “BONTES 12 125%/ 2005” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES MIL OCHOCIENTOS CINCUENTA MILLONES (V.N. U$S 1.850.000.000 -).
06-Apr-01,1000000000,2001040601N.pdf,Que mediante el artículo 3° de la Resolución N° 582/00 del MINISTERIO DE ECONOMIA se dispone la ampliación de la emisión de Bonos del Tesoro a Mediano Plazo en DOLARES ESTADOUNIDENSES denominados “BONTES 12 125%/2005” por un monto de hastaVALOR NOMINAL DOLARES ESTADOUNIDENSES MIL MILLONES (V.N. U$S 1.000.000.000 -).
19-Apr-01,400000000,2001041901N.pdf,Artículo 1º — Dispónese la emisión de LETRAS DEL TESORO EN DOLARES ESTADOUNIDENSES con vencimiento 13 de julio de 2001 por un importe de DOLARES ESTADOUNIDENSES VALOR NOMINAL CUATROCIENTOS MILLONES (U$SVN 400.000.000).
27-Apr-01,760000000,2001042701N.pdf,Que se ha recibido una propuesta de BANCO RIO DE LA PLATA S.A. BBVA BANCO FRANCES S.A. y HSBC BANK ARGENTINA S.A. que contempla la emisión de títulos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES” en DOS (2) series por un monto total de hasta un VALOR NOMINAL DOLARES ESTADOUNIDENSES SETECIENTOS SESENTA MILLONES (V.N. U$S 760.000.000).
27-Apr-01,380000000,2001042701N.pdf,Artículo 1º — Dispónese la emisión de los instrumentos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES Serie I” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES TRESCIENTOS OCHENTA MILLONES (V.N. U$S 380.000.000 -) que se colocarán a BANCO RIO DE LA PLATA S.A. BBVA BANCO FRANCES S.A. y HSBC BANK ARGENTINA S.A. de acuerdo con las siguientes condiciones financieras:
27-Apr-01,380000000,2001042701N.pdf,Art.2º — Dispónese la emisión de los instrumentos de deuda pública denominados Pagarés o“BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES Serie II” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES TRESCIENTOS OCHENTA MILLONES (V.N. U$S 380.000.000 -) que se colocarán a BANCO RIO DE LA PLATA S.A. BBVA BANCO FRANCES S.A. y HSBC BANK ARGENTINA S.A. de acuerdo con las siguientes condiciones financieras:
30-Apr-01,500000000,2001043001N.pdf,Que por la Resolución conjunta de la SECRETARIA DE HACIENDA y de la SECRETARIA DE FINANZAS N° 39 y N° 14 respectivamente de fecha 26 de enero de 2001 se dispuso la emisión de los instrumentos de deuda pública denominados “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 12% 2001-2031” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES QUINIENTOS MILLONES (V.N. U$S 500.000.000).
04-Jun-01,2000000000,2001060401N.pdf,Que por las Resoluciones de la SECRETARIA DE HACIENDA del entonces MINISTERIO DE ECONOMIA Y OBRAS Y SERVICIOS PUBLICOS N° 362/99 N° 390/99 y N° 542/ 99 se aprobó un “Programa de Financiación a instrumentarse mediante Pagarés o Bonos” por un monto de hasta DOLARES ESTADOUNIDENSES DOS MIL MILLONES (U$S 2.000.000.000 -) pudiendo ser colocados en una o más licitaciones públicas mediante una o más emisiones.
29-Jun-01,1987310438,2001062901N.pdf,Que por la Resolución conjunta de la SECRETARIA DE HACIENDA y de la SECRETARIA DE FINANZAS Nº 110/2001 y Nº 43/2001 respectivamente se dispuso la emisión de “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN PESOS 10% 2001-2004 y 12% 2004-2008” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES OCHOCIENTOS TREINTA Y SIETE MILLONES OCHOCIENTOS CUARENTA Y UN MIL OCHOCIENTOS CINCUENTA Y CUATRO (V.N. U$S 837.841.854 -); “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 7% 2001-2004 y 15 50% 2004-2008” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES NUEVE MIL OCHENTA Y TRES MILLONES CIENTO SETENTA Y SIETE MIL CIENTO CUARENTA Y DOS (V.N. U$S 9.083.177.142 -); “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 12 25% 20012018” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES CINCO MIL SETECIENTOS VEINTICUATRO MILLONES DOSCIENTOS OCHENTA DOS MIL QUINIENTOS CUARENTAY DOS (V.N. U$S 5.724.282.542 -);“BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 12% 2001-2031” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES OCHO MIL SETENTA Y TRES MILLONES TRESCIENTOS NOVENTA Y SEIS MIL QUINIENTOS SETENTA Y UNO (V.N. U$S 8.073.396.571 -) y “PAGARE O BONO DEL GOBIERNO NACIONAL A TASA VARIABLE CON VENCIMIENTO 19 DE JUNIO DE 2006” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES MIL NOVECIENTOS OCHENTA Y SIETE MILLONES TRESCIENTOS DIEZ MIL CUATROCIENTOS TREINTA Y OCHO (V.N. U$S 1.987.310.438 -).
29-Jun-01,1935604851,2001062901N.pdf,Art. 2° — Dispónese la ampliación de “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 7% 2001-2004 y 15 50% 2004-2008”’ por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES MIL NOVECIENTOS TREINTAY CINCO MILLONES SEISCIENTOS CUATRO MIL OCHOCIENTOS CINCUENTA Y UNO (V.N. U$S 1.935.604.851 -) con las mismas condiciones financieras que la emisión original y según el siguiente cronograma de liquidación:
29-Jun-01,991439217,2001062901N.pdf,Art. 3° — Dispónese la ampliación de “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 12 25% 2001-2018” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES NOVECIENTOS NOVENTA Y UN MILLONES CUATROCIENTOS TREINTAY NUEVE MIL DOSCIENTOS DIECISIETE (V.N. U$S 991.439.217 -) con las mismas condiciones financieras que la emisión original y según el siguiente cronograma liquidación:
29-Jun-01,443344079,2001062901N.pdf,Art. 4° — Dispónese la ampliación de “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 12% 2001-2031” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES CUATROCIENTOS CUARENTAYTRES MILLONESTRESCIENTOS CUARENTAY CUATRO MIL SETENTAY NUEVE (V.N. U$S 443.344.079 -) con las mismas condiciones financieras que la emisión original y cuya liquidación se realizará el día 22 de junio de 2001.
29-Jun-01,73001103,2001062901N.pdf,Art. 5° — Dispónese la ampliación de “PAGARE O BONO DEL GOBIERNO NACIONAL A TASA VARIABLE CON VENCIMIENTO 19 DE JUNIO DE 2006” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES SETENTA Y TRES MILLONES MIL CIENTO TRES (V.N. U$S 73.001.103 -) con las misma condiciones financieras que la emisión original y cuya liquidación se realizará el día 22 de junio de 2001.
03-Jul-01,8073396571,2001070301N.pdf,Que por la Resolución conjunta de la SECRETARIA DE HACIENDA y de la SECRETARIA DE FINANZAS Nº 110/2001 y Nº 43/2001 respectivamente se dispuso entre otras la emisión de “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 12% 2001-2031” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES OCHO MIL SETENTAY TRES MILLONES TRESCIENTOS NOVENTA Y SEIS MIL QUINIENTOS SETENTA Y UNO (V.N. U$S 8.073.396.571 -).
18-Jul-01,11157961092,2001071801N.pdf,Artículo 1° — Dispónese la ampliación de “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 7% 2001-2004 y 15 50% 2004-2008” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES CIENTO TREINTA Y NUEVE MILLONES CIENTO SETENTAY NUEVE MIL NOVENTAY NUEVE (V.N. U$S 139.179.099 -) totalizando con la emisión original y sus anteriores ampliaciones un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES ONCE MIL CIENTO CINCUENTA Y SIETE MILLONES NOVECIENTOS SESENTA Y UN MIL NOVENTA Y DOS (V.N. U$S 11.157.961.092 -) con las mismas condiciones financieras que la emisión original y según el siguiente cronograma de liquidación:
18-Jul-01,6962584361,2001071801N.pdf,Art. 2° — Dispónese la ampliación de “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 12 25% 2001-2018” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS CUARENTA Y SEIS MILLONES OCHOCIENTOS SESENTA Y DOS MIL SEISCIENTOS DOS (V.N. U$S 246.862.602 -) totalizando con la emisión original y su anterior ampliación un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES SEIS MIL NOVECIENTOS SESENTAY DOS MILLONES QUINIENTOS OCHENTA Y CUATRO MIL TRESCIENTOS SESENTA Y UNO (V.N. U$S 6.962.584.361 -) con las mismas condiciones financieras que la emisión original y según el siguiente cronograma liquidación:
18-Jul-01,8820686902,2001071801N.pdf,Art. 3° — Dispónese la ampliación de “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 12% 2001-2031” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES TRES MILLONES NOVECIENTOS CUARENTA Y SEIS MIL DOSCIENTOS CINCUENTA Y DOS (V.N. U$S 3.946.252 -) totalizando con la emisión original y su anterior ampliación un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES OCHO MIL OCHOCIENTOSVEINTE MILLONES SEISCIENTOS OCHENTAY SEIS MIL NOVECIENTOS DOS (V.N. U$S 8.820.686.902 -) con las mismas condiciones financieras que la emisión original y cuya liquidación se realizará el día 31 de agosto de 2001.
24-Jul-01,2000000000,2001072401N.pdf,Que el artículo 1° de la Resolución de la SECRETARIA DE HACIENDA N° 198/97 dispuso la emisión de Bonos del Tesoro a Mediano Plazo en Dólares Estadounidenses denominados “BONTES”con el aditamento de la tasa de interés y la fecha de vencimiento por un monto de hastaVALOR NOMINAL DOLARES ESTADOUNIDENSES DOS MIL MILLONES (VN U$S 2.000.000.000.-).
26-Jul-01,250000000,2001072601N.pdf,Que se ha recibido una propuesta de BANCO RIO DE LA PLATA S.A. BBVA BANCO FRANCES S.A. y HSBC BANK ARGENTINA S.A. que contempla la emisión de títulos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES” por un monto total de hasta un VALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS CINCUENTA MILLONES (V.N. U$S 250.000.000 -).
26-Jul-01,250000000,2001072601N.pdf,Artículo 1° — Dispónese la emisión de los instrumentos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES” por un monto de hastaVALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS CINCUENTA MILLONES (V.N. U$S 250.000.000 -) que se colocarán a BANCO RIO DE LA PLATA S.A. BBVA BANCO FRANCES S.A. y HSBC BANK ARGENTINA S.A. de acuerdo con las siguientes condiciones financieras:
07-Aug-01,250000000,2001080701N.pdf,Que por la Resolución de la SECRETARIA DE HACIENDA conjuntamente con la SECRETARIA DE FINANZAS N° 189/2001 y N° 75/2001 respectivamente se dispuso la emisión de los Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS CINCUENTA MILLONES (V.N. U$S 250.000.000).
07-Aug-01,400000000,2001080701N.pdf,Artículo 1° — Dispónese la ampliación de los instrumentos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES BOLETIN OFICIAL Nº 29.705 1ª Sección por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES CIENTO CINCUENTA MILLONES (V.N. U$S 150.000.000 -) totalizando con la emisión original un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES CUATROCIENTOS MILLONES (V.N. U$S 400.000.000 -) que se colocarán al BANCO RIO DE LA PLATA S.A. BBVA BANCO FRANCES S.A. HSBC BANK ARGENTINA S.A. y CITIBANK N.A. SUCURSAL BUENOS AIRES de acuerdo con las siguientes condiciones financieras:
13-Aug-01,250000000,2001081301N.pdf,Que se ha recibido una propuesta del BANCO RIO DE LA PLATA S.A. BBVA BANCO FRANCES S.A. HSBC BANK ARGENTINA S.A. y CITIBANK N.A. SUCURSAL BUENOS AIRES que contempla la emisión de títulos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES” por un monto total de hasta un VALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS CINCUENTA MILLONES (V.N. U$S 250.000.000 -).
13-Aug-01,250000000,2001081301N.pdf,Artículo 1° — Dispónese la emisión de los instrumentos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES” por un monto de hastaVALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS CINCUENTA MILLONES (V.N. U$S 250.000.000 -) que se colocarán al BANCO RIO DE LA PLATA S.A. BBVA BANCO FRANCES S.A. HSBC BANK ARGENTINA S.A. y CITIBANK N.A. SUCURSAL BUENOS AIRES de acuerdo con las siguientes condiciones financieras:
24-Aug-01,4800000000,2001082401N.pdf,Que por las Resoluciones de la SECRETARIA DE HACIENDA del entonces MINISTERIO DE ECONOMIA Y OBRAS Y SERVICIOS PUBLICOS N° 362/99 N° 390/99 y N° 542/99 por la Resolución del MINISTERIO DE ECONOMIA N° 892/00 y la Resolución Conjunta de la SECRETARIA DE HACIENDA y de la SECRETARIA DE FINANZAS N° 93 y N° 23 respectivamente se aprobó un “Programa de Financiación a instrumentarse mediante Pagarés o Bonos” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES CUATRO MIL OCHOCIENTOS MILLONES (V.N. U$S 4.800.000.000 -) pudiendo ser colocados mediante una o más emisiones.
24-Aug-01,1000000000,2001082401N.pdf,Que por la Resolución conjunta de la SECRETARIA DE HACIENDA y de la SECRETARIA DE FINANZAS N° 63/2001 y N° 23/2001 respectivamente se dispuso la emisión de los títulos de deuda pública denominados “LETRAS EXTERNAS DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES ATASA ENCUESTA + 4 95% 2001-2004” y “LETRAS EXTERNAS DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES A TASA BADLAR + 2 98% 20012004” por un monto que en conjunto alcanzó la suma de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES MIL MILLONES (V.N. U$S 1.000.000.000.-).
24-Aug-01,743290000,2001082401N.pdf,Art. 2° — Dispónese la emisión de Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA VARIABLE” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES SETECIENTOS CUARENTA Y TRES MILLONES DOSCIENTOS NOVENTA MIL (V.N. U$S 743.290.000 -) en el marco del Programa ampliado mediante el artículo 1° de la presente Resolución los cuales serán emitidos en TRES (3) series en varios tramos de acuerdo con las siguientes condiciones financieras:
28-Aug-01,200000000,2001082801N.pdf,Artículo 1º — Dispónese la emisión de los instrumentos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES” Serie I por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS MILLONES (V.N. U$S 200.000.000 -) que se colocarán al BANKBOSTON N.A. SUCURSAL BUENOS AIRES de acuerdo con las siguientes condiciones financieras:
28-Aug-01,300000000,2001082801N.pdf,Art. 2º — Dispónese la emisión de los instrumentos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES” Serie II por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES TRESCIENTOS MILLONES (V.N. U$S 300.000.000 -) que se colocarán al BANKBOSTON N.A. SUCURSAL BUENOS AIRES de acuerdo con las siguientes condiciones financieras:
18-Sep-01,5543290000,2001091801N.pdf,Que por las Resoluciones de la SECRETARIA DE HACIENDA del entonces MINISTERIO DE ECONOMIA Y OBRAS Y SERVICIOS PUBLICOS N° 362/99 N° 390/99 y N° 542/99 la Resolución del MINISTERIO DE ECONOMIA N° 892/00 la Resolución Conjunta de la SECRETARIA DE HACIENDA y de la SECRETARIA DE FINANZAS N° 93/01 y N° 23/01 respectivamente y la Resolución Conjunta de la SECRETARIA DE HACIENDA y de la SECRETARIA DE FINANZAS N° 222/01 y N° 80/01 respectivamente se aprueba un “Programa de Financiación a instrumentarse mediante Pagarés o Bonos” por un monto de hastaVALOR NOMINAL DOLARES ESTADOUNIDENSES CINCO MIL QUINIENTOS CUARENTA Y TRES MILLONES DOSCIENTOS NOVENTA MIL (V.N. U$S 5.543.290.000 -) pudiendo ser colocados mediante una o más emisiones.
18-Sep-01,190000000,2001091801N.pdf,Art. 2° — Dispónese en el marco del Programa ampliado mediante el artículo 1° de la presente Resolución la ampliación de la emisión de los Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA VARIABLE” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES CIENTO NOVENTA MILLONES (V.N. U$S 190.000.000 -) de acuerdo con las condiciones financieras y mediante cualquiera de las TRES (3) series que se establecen en el artículo 2° de la Resolución Conjunta de la SECRETARIA DE HACIENDA N° 222/2001 y de la SECRETARIA DE FINANZAS N° 80/2001.
04-Oct-01,500000000,2001100401N.pdf,Que se ha recibido una propuesta del BANCO RIO DE LA PLATA S.A. BBVA BANCO FRANCES S.A. HSBC BANK ARGENTINA S.A. y CITIBANK N.A. SUCURSAL BUENOS AIRES que contempla la emisión de títulos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES” por un monto total de hasta un VALOR NOMINAL DOLARES ESTADOUNIDENSES QUINIENTOS MILLONES (V.N. U$S 500.000.000 -) Que dada la situación de caja del TESORO NACIONAL la no receptividad en el mercado internacional y que la oferta mencionada fue la más conveniente de las demás presentadas las autoridades consideraron conveniente aceptar la propuesta recibida de los bancos.
04-Oct-01,500000000,2001100401N.pdf,Artículo 1º — Dispónese la emisión de los instrumentos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES QUINIENTOS MILLONES (V.N. U$S 500.000.000 -) que se colocarán al BANCO RIO DE LA PLATA S.A. BBVA BANCO FRANCES S.A. HSBC BANK ARGENTINA S.A. y CITIBANK N.A. SUCURSAL BUENOS AIRES de acuerdo con las siguientes condiciones financieras:
12-Oct-01,200000000,2001101201N.pdf,Artículo 1° — Dispónese la emisión de LETRAS DEL TESORO EN DOLARES ESTADOUNIDENSES con vencimientos 9 de noviembre de 2001 y 14 de Diciembre de 2001 respectivamente por un importe de DOLARES ESTADOUNIDENSES VALOR NOMINAL DOSCIENTOS MILLONES (U$SVN 200.000.000) para cada una de las emisiones.
12-Oct-01,25000000,2001101201N.pdf,Artículo 1° — Dispónese la emisión de LETRAS DEL TESORO EN DOLARES ESTADOUNIDENSES con vencimiento 14 de Diciembre de 2001 por un importe de DOLARES ESTADOUNIDENSES VALOR NOMINALVEINTICINCO MILLONES (U$SVN 25.000.000).
